Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Units Sold,Price Per Unit,Total Sales,Discount Percentage,Discount Value,Net Sales,Profit,Order ID,Year,Quarter,Month,Weekday,Profit Margin,Customer Name,City,State,Pincode,EmailID,Phone Number,Product Name,Product Line,Price (INR),Promotion Name,Ad Type,Coupon Code,Price Reduction Type
2023-06-01,24,0,P014,2,4999,9998,0,0.0,9998.0,999.8,734,2023,2,June,Thursday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Bajaj Mixer Grinder,Home Appliances,4999,,,,
2021-10-09,24,0,P028,2,349,698,0,0.0,698.0,69.8,1304,2021,4,October,Saturday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Dove Soap Pack,Personal Care,349,,,,
2023-06-02,24,0,P021,2,1299,2598,0,0.0,2598.0,259.8,1531,2023,2,June,Friday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Tupperware Lunch Box,Kitchenware,1299,,,,
2022-12-19,24,0,P028,2,349,698,0,0.0,698.0,69.8,1560,2022,4,December,Monday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Dove Soap Pack,Personal Care,349,,,,
2022-11-12,24,0,P025,2,8999,17998,0,0.0,17998.0,1799.8,1656,2022,4,November,Saturday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,American Tourister Suitcase,Bags,8999,,,,
2020-02-23,24,0,P005,2,92499,184998,0,0.0,184998.0,18499.8,2480,2020,1,February,Sunday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Apple MacBook Air,Electronics,92499,,,,
2023-06-06,24,0,P028,2,349,698,0,0.0,698.0,69.8,2542,2023,2,June,Tuesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Dove Soap Pack,Personal Care,349,,,,
2022-02-10,24,0,P011,2,1499,2998,0,0.0,2998.0,299.8,2545,2022,1,February,Thursday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,H&M T-Shirt,Clothing,1499,,,,
2022-12-03,24,0,P015,2,8499,16998,0,0.0,16998.0,1699.8,2681,2022,4,December,Saturday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Philips Air Fryer,Home Appliances,8499,,,,
2023-12-03,24,0,P011,2,1499,2998,0,0.0,2998.0,299.8,3436,2023,4,December,Sunday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,H&M T-Shirt,Clothing,1499,,,,
2020-01-25,24,0,P026,2,5499,10998,0,0.0,10998.0,1099.8,3363,2020,1,January,Saturday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Wildcraft Hiking Bag,Bags,5499,,,,
2022-11-28,24,0,P021,1,1299,1299,0,0.0,1299.0,129.9,192,2022,4,November,Monday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Tupperware Lunch Box,Kitchenware,1299,,,,
2022-06-13,24,0,P010,1,2199,2199,0,0.0,2199.0,219.9,197,2022,2,June,Monday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Zara Casual Shirt,Clothing,2199,,,,
2020-10-12,24,0,P022,1,1999,1999,0,0.0,1999.0,199.9,442,2020,4,October,Monday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Borosil Glass Set,Kitchenware,1999,,,,
2022-03-09,24,0,P015,1,8499,8499,0,0.0,8499.0,849.9,464,2022,1,March,Wednesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Philips Air Fryer,Home Appliances,8499,,,,
2020-11-25,24,0,P013,1,15999,15999,0,0.0,15999.0,1599.9,491,2020,4,November,Wednesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Raymond Suit,Clothing,15999,,,,
2021-10-23,24,0,P017,1,10499,10499,0,0.0,10499.0,1049.9,648,2021,4,October,Saturday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,IFB Microwave Oven,Home Appliances,10499,,,,
2022-10-25,24,0,P018,1,2299,2299,0,0.0,2299.0,229.9,718,2022,4,October,Tuesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Prestige Pressure Cooker,Home Appliances,2299,,,,
2023-03-13,24,0,P029,1,99,99,0,0.0,99.0,9.9,858,2023,1,March,Monday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Colgate Toothpaste,Personal Care,99,,,,
2020-01-01,24,0,P004,1,64999,64999,0,0.0,64999.0,6499.9,1012,2020,1,January,Wednesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,HP Pavilion Laptop,Electronics,64999,,,,
2023-06-04,24,0,P005,1,92499,92499,0,0.0,92499.0,9249.9,1035,2023,2,June,Sunday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Apple MacBook Air,Electronics,92499,,,,
2023-11-21,24,0,P019,1,5999,5999,0,0.0,5999.0,599.9,1078,2023,4,November,Tuesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Titan Wrist Watch,Accessories,5999,,,,
2021-09-17,24,0,P024,1,2799,2799,0,0.0,2799.0,279.9,2084,2021,3,September,Friday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Puma Backpack,Bags,2799,,,,
2020-06-16,24,0,P023,1,1499,1499,0,0.0,1499.0,149.9,2249,2020,2,June,Tuesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Milton Thermos Flask,Kitchenware,1499,,,,
2023-12-12,24,0,P020,1,12999,12999,0,0.0,12999.0,1299.9,2517,2023,4,December,Tuesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Fossil Smartwatch,Accessories,12999,,,,
2022-09-11,24,0,P007,1,6999,6999,0,0.0,6999.0,699.9,2549,2022,3,September,Sunday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Adidas Sneakers,Footwear,6999,,,,
2020-08-18,24,0,P006,1,7499,7499,0,0.0,7499.0,749.9,2855,2020,3,August,Tuesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Nike Running Shoes,Footwear,7499,,,,
2022-05-29,24,PR001,P022,2,1999,3998,20,799.6,3198.4,319.84,287,2022,2,May,Sunday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Borosil Glass Set,Kitchenware,1999,Summer Sale,Email,SUMMER21,20% off
2020-05-31,24,PR001,P003,2,89999,179998,20,35999.6,143998.4,14399.84,978,2020,2,May,Sunday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,"Sony Bravia 55"" TV",Electronics,89999,Summer Sale,Email,SUMMER21,20% off
2022-04-17,24,PR001,P019,2,5999,11998,20,2399.6,9598.4,959.84,1878,2022,2,April,Sunday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Titan Wrist Watch,Accessories,5999,Summer Sale,Email,SUMMER21,20% off
2020-05-13,24,PR001,P015,2,8499,16998,20,3399.6,13598.4,1359.84,2107,2020,2,May,Wednesday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Philips Air Fryer,Home Appliances,8499,Summer Sale,Email,SUMMER21,20% off
2022-05-19,24,PR001,P005,2,92499,184998,20,36999.6,147998.4,14799.84,2876,2022,2,May,Thursday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Apple MacBook Air,Electronics,92499,Summer Sale,Email,SUMMER21,20% off
2021-05-13,24,PR001,P020,3,12999,38997,20,7799.4,31197.6,3119.76,1117,2021,2,May,Thursday,10.0,Mohit Aggarwal,Patna        , Bihar         ,800001,24Mohit@gmail.com,820169596,Fossil Smartwatch,Accessories,12999,Summer Sale,Email,SUMMER21,20% off
2020-01-27,25,0,P027,2,699,1398,0,0.0,1398.0,139.8,2529,2020,1,January,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,L'Oreal Shampoo,Personal Care,699,,,,
2020-06-22,25,0,P011,3,1499,4497,0,0.0,4497.0,449.7,2606,2020,2,June,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,H&M T-Shirt,Clothing,1499,,,,
2020-08-07,25,0,P008,3,5499,16497,0,0.0,16497.0,1649.7,1144,2020,3,August,Friday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Puma Sports Shoes,Footwear,5499,,,,
2023-01-12,25,0,P013,3,15999,47997,0,0.0,47997.0,4799.7,653,2023,1,January,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Raymond Suit,Clothing,15999,,,,
2023-01-21,25,0,P012,3,2999,8997,0,0.0,8997.0,899.7,670,2023,1,January,Saturday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,FabIndia Kurta,Clothing,2999,,,,
2022-11-07,25,0,P027,3,699,2097,0,0.0,2097.0,209.7,988,2022,4,November,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,L'Oreal Shampoo,Personal Care,699,,,,
2021-11-02,25,0,P004,3,64999,194997,0,0.0,194997.0,19499.7,1061,2021,4,November,Tuesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,HP Pavilion Laptop,Electronics,64999,,,,
2022-06-07,25,0,P018,3,2299,6897,0,0.0,6897.0,689.7,1359,2022,2,June,Tuesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Prestige Pressure Cooker,Home Appliances,2299,,,,
2023-09-21,25,0,P001,3,79999,239997,0,0.0,239997.0,23999.7,1533,2023,3,September,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Apple iPhone 14,Electronics,79999,,,,
2022-03-24,25,0,P025,3,8999,26997,0,0.0,26997.0,2699.7,1549,2022,1,March,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,American Tourister Suitcase,Bags,8999,,,,
2020-09-22,25,0,P028,3,349,1047,0,0.0,1047.0,104.7,1725,2020,3,September,Tuesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Dove Soap Pack,Personal Care,349,,,,
2023-06-04,25,0,P013,3,15999,47997,0,0.0,47997.0,4799.7,1747,2023,2,June,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Raymond Suit,Clothing,15999,,,,
2020-10-17,25,0,P017,3,10499,31497,0,0.0,31497.0,3149.7,1761,2020,4,October,Saturday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,IFB Microwave Oven,Home Appliances,10499,,,,
2022-11-03,25,0,P002,3,69999,209997,0,0.0,209997.0,20999.7,1861,2022,4,November,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Samsung Galaxy S21,Electronics,69999,,,,
2022-03-27,25,0,P001,3,79999,239997,0,0.0,239997.0,23999.7,2537,2022,1,March,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Apple iPhone 14,Electronics,79999,,,,
2022-01-26,25,0,P005,3,92499,277497,0,0.0,277497.0,27749.7,2562,2022,1,January,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Apple MacBook Air,Electronics,92499,,,,
2021-12-03,25,0,P006,3,7499,22497,0,0.0,22497.0,2249.7,2767,2021,4,December,Friday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Nike Running Shoes,Footwear,7499,,,,
2021-06-06,25,0,P003,3,89999,269997,0,0.0,269997.0,26999.7,3050,2021,2,June,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,"Sony Bravia 55"" TV",Electronics,89999,,,,
2021-09-09,25,0,P018,3,2299,6897,0,0.0,6897.0,689.7,3164,2021,3,September,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Prestige Pressure Cooker,Home Appliances,2299,,,,
2020-09-08,25,0,P029,3,99,297,0,0.0,297.0,29.7,3411,2020,3,September,Tuesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Colgate Toothpaste,Personal Care,99,,,,
2021-06-19,25,0,P007,3,6999,20997,0,0.0,20997.0,2099.7,3448,2021,2,June,Saturday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Adidas Sneakers,Footwear,6999,,,,
2023-02-02,25,0,P029,2,99,198,0,0.0,198.0,19.8,24,2023,1,February,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Colgate Toothpaste,Personal Care,99,,,,
2020-08-27,25,0,P007,2,6999,13998,0,0.0,13998.0,1399.8,132,2020,3,August,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Adidas Sneakers,Footwear,6999,,,,
2021-07-13,25,0,P027,2,699,1398,0,0.0,1398.0,139.8,267,2021,3,July,Tuesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,L'Oreal Shampoo,Personal Care,699,,,,
2020-07-10,25,0,P015,2,8499,16998,0,0.0,16998.0,1699.8,461,2020,3,July,Friday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Philips Air Fryer,Home Appliances,8499,,,,
2023-08-16,25,0,P015,2,8499,16998,0,0.0,16998.0,1699.8,853,2023,3,August,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Philips Air Fryer,Home Appliances,8499,,,,
2020-10-26,25,0,P014,2,4999,9998,0,0.0,9998.0,999.8,1079,2020,4,October,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Bajaj Mixer Grinder,Home Appliances,4999,,,,
2021-08-01,25,0,P015,2,8499,16998,0,0.0,16998.0,1699.8,1275,2021,3,August,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Philips Air Fryer,Home Appliances,8499,,,,
2021-01-06,25,0,P004,2,64999,129998,0,0.0,129998.0,12999.8,1545,2021,1,January,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,HP Pavilion Laptop,Electronics,64999,,,,
2022-02-08,25,0,P021,2,1299,2598,0,0.0,2598.0,259.8,1794,2022,1,February,Tuesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Tupperware Lunch Box,Kitchenware,1299,,,,
2022-03-04,25,0,P025,2,8999,17998,0,0.0,17998.0,1799.8,2010,2022,1,March,Friday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,American Tourister Suitcase,Bags,8999,,,,
2022-07-28,25,0,P012,2,2999,5998,0,0.0,5998.0,599.8,2100,2022,3,July,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,FabIndia Kurta,Clothing,2999,,,,
2022-03-06,25,0,P029,2,99,198,0,0.0,198.0,19.8,2253,2022,1,March,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Colgate Toothpaste,Personal Care,99,,,,
2022-12-20,25,0,P018,2,2299,4598,0,0.0,4598.0,459.8,2261,2022,4,December,Tuesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Prestige Pressure Cooker,Home Appliances,2299,,,,
2020-12-07,25,0,P021,2,1299,2598,0,0.0,2598.0,259.8,2438,2020,4,December,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Tupperware Lunch Box,Kitchenware,1299,,,,
2020-06-15,25,0,P005,2,92499,184998,0,0.0,184998.0,18499.8,2451,2020,2,June,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Apple MacBook Air,Electronics,92499,,,,
2023-07-07,25,0,P011,3,1499,4497,0,0.0,4497.0,449.7,768,2023,3,July,Friday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,H&M T-Shirt,Clothing,1499,,,,
2022-11-23,25,0,P010,2,2199,4398,0,0.0,4398.0,439.8,2671,2022,4,November,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Zara Casual Shirt,Clothing,2199,,,,
2020-08-23,25,0,P007,2,6999,13998,0,0.0,13998.0,1399.8,2736,2020,3,August,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Adidas Sneakers,Footwear,6999,,,,
2020-10-15,25,0,P007,2,6999,13998,0,0.0,13998.0,1399.8,3272,2020,4,October,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Adidas Sneakers,Footwear,6999,,,,
2023-11-16,25,0,P022,2,1999,3998,0,0.0,3998.0,399.8,3338,2023,4,November,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Borosil Glass Set,Kitchenware,1999,,,,
2020-11-08,25,0,P019,2,5999,11998,0,0.0,11998.0,1199.8,3347,2020,4,November,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Titan Wrist Watch,Accessories,5999,,,,
2022-10-01,25,0,P024,2,2799,5598,0,0.0,5598.0,559.8,3398,2022,4,October,Saturday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Puma Backpack,Bags,2799,,,,
2021-01-07,25,0,P008,2,5499,10998,0,0.0,10998.0,1099.8,1675,2021,1,January,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Puma Sports Shoes,Footwear,5499,,,,
2023-07-13,25,0,P008,2,5499,10998,0,0.0,10998.0,1099.8,2605,2023,3,July,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Puma Sports Shoes,Footwear,5499,,,,
2022-02-09,25,0,P002,1,69999,69999,0,0.0,69999.0,6999.9,50,2022,1,February,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Samsung Galaxy S21,Electronics,69999,,,,
2023-08-12,25,0,P002,1,69999,69999,0,0.0,69999.0,6999.9,370,2023,3,August,Saturday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Samsung Galaxy S21,Electronics,69999,,,,
2021-01-25,25,0,P009,1,3499,3499,0,0.0,3499.0,349.9,834,2021,1,January,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Levi's Denim Jeans,Clothing,3499,,,,
2022-08-18,25,0,P012,1,2999,2999,0,0.0,2999.0,299.9,1071,2022,3,August,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,FabIndia Kurta,Clothing,2999,,,,
2021-10-03,25,0,P015,1,8499,8499,0,0.0,8499.0,849.9,1286,2021,4,October,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Philips Air Fryer,Home Appliances,8499,,,,
2023-10-08,25,0,P030,1,399,399,0,0.0,399.0,39.9,1607,2023,4,October,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Nivea Body Lotion,Personal Care,399,,,,
2020-09-06,25,0,P004,1,64999,64999,0,0.0,64999.0,6499.9,2000,2020,3,September,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,HP Pavilion Laptop,Electronics,64999,,,,
2021-01-27,25,0,P026,1,5499,5499,0,0.0,5499.0,549.9,2299,2021,1,January,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Wildcraft Hiking Bag,Bags,5499,,,,
2023-12-13,25,0,P010,1,2199,2199,0,0.0,2199.0,219.9,2471,2023,4,December,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Zara Casual Shirt,Clothing,2199,,,,
2023-08-03,25,0,P017,1,10499,10499,0,0.0,10499.0,1049.9,2738,2023,3,August,Thursday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,IFB Microwave Oven,Home Appliances,10499,,,,
2022-08-07,25,0,P025,1,8999,8999,0,0.0,8999.0,899.9,2961,2022,3,August,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,American Tourister Suitcase,Bags,8999,,,,
2022-03-05,25,0,P004,1,64999,64999,0,0.0,64999.0,6499.9,2981,2022,1,March,Saturday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,HP Pavilion Laptop,Electronics,64999,,,,
2020-07-24,25,0,P009,1,3499,3499,0,0.0,3499.0,349.9,3047,2020,3,July,Friday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Levi's Denim Jeans,Clothing,3499,,,,
2021-02-20,25,0,P015,1,8499,8499,0,0.0,8499.0,849.9,3080,2021,1,February,Saturday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Philips Air Fryer,Home Appliances,8499,,,,
2020-12-28,25,0,P022,1,1999,1999,0,0.0,1999.0,199.9,3130,2020,4,December,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Borosil Glass Set,Kitchenware,1999,,,,
2022-04-29,25,PR001,P015,2,8499,16998,20,3399.6,13598.4,1359.84,1192,2022,2,April,Friday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Philips Air Fryer,Home Appliances,8499,Summer Sale,Email,SUMMER21,20% off
2022-04-13,25,PR001,P019,2,5999,11998,20,2399.6,9598.4,959.84,1300,2022,2,April,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Titan Wrist Watch,Accessories,5999,Summer Sale,Email,SUMMER21,20% off
2020-04-08,25,PR001,P025,2,8999,17998,20,3599.6,14398.4,1439.84,1301,2020,2,April,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,American Tourister Suitcase,Bags,8999,Summer Sale,Email,SUMMER21,20% off
2021-04-17,25,PR001,P005,2,92499,184998,20,36999.6,147998.4,14799.84,1611,2021,2,April,Saturday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Apple MacBook Air,Electronics,92499,Summer Sale,Email,SUMMER21,20% off
2022-04-01,25,PR001,P013,2,15999,31998,20,6399.6,25598.4,2559.84,2850,2022,2,April,Friday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Raymond Suit,Clothing,15999,Summer Sale,Email,SUMMER21,20% off
2022-04-20,25,PR001,P003,2,89999,179998,20,35999.6,143998.4,14399.84,3070,2022,2,April,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,"Sony Bravia 55"" TV",Electronics,89999,Summer Sale,Email,SUMMER21,20% off
2020-05-13,25,PR001,P014,2,4999,9998,20,1999.6,7998.4,799.84,3108,2020,2,May,Wednesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Bajaj Mixer Grinder,Home Appliances,4999,Summer Sale,Email,SUMMER21,20% off
2021-05-30,25,PR001,P030,3,399,1197,20,239.4,957.6,95.76,1543,2021,2,May,Sunday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Nivea Body Lotion,Personal Care,399,Summer Sale,Email,SUMMER21,20% off
2023-05-15,25,PR001,P019,3,5999,17997,20,3599.4,14397.6,1439.76,2203,2023,2,May,Monday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Titan Wrist Watch,Accessories,5999,Summer Sale,Email,SUMMER21,20% off
2020-05-26,25,PR001,P001,3,79999,239997,20,47999.4,191997.6,19199.76,3501,2020,2,May,Tuesday,10.0,Naina Chauhan,Kanpur       , Uttar Pradesh ,208001,25Naina@gmail.com,963281758,Apple iPhone 14,Electronics,79999,Summer Sale,Email,SUMMER21,20% off
